recipe_id,ingredient,unit,quantity,seasonality,seasonality_confidence
125,Curry powder - 1/2 tablespoons,,,Year_Round,0.62
125,Fenugreek seeds - ½ teaspoon,,,Dry_Season,0.3
125,Mustard seeds - ¼ teaspoon,,,Dry_Season,0.3
125,Fennel seeds - ¼ teaspoon,,,Dry_Season,0.3
125,Turmeric powder - ¼ teaspoon,,,Dry_Season,0.3
125,Salt - As you need,,,Dry_Season,0.3
125,Thick coconut milk - 62 1/2ml,,,Dry_Season,0.45
125,Thick tamarind juice - 12 1/2ml,,,Dry_Season,0.53
125,Cooking oil - As you need,,,Dry_Season,0.3
126,Beef - 1/6kg,,,Inter_Monsoon,0.33
126,Black pepper - 1/3 tablespoons,,,Inter_Monsoon,0.33
126,Fennel seeds - 1/6 tablespoon,,,Dry_Season,0.3
126,Cumin seeds - ½ teaspoon,,,Dry_Season,0.3
126,Turmeric powder - ½ teaspoon,,,Dry_Season,0.3
126,Garlic cloves - 1 1/6 or 8,,,Year_Round,0.63
126,Ginger root - Medium (about the size of 1/3 garlic cloves),,,Year_Round,0.46
126,Onion - 12 1/2 to 100g,,,Year_Round,0.64
126,Whole green chili - 1 or 7,,,Year_Round,0.8
126,Curry leaves - Few,,,Year_Round,0.59
126,Cardamom - 5/6 or 6,,,Dry_Season,0.3
126,Cinnamon - 1/6 tablespoon,,,Dry_Season,0.3
126,Salt - As you need (KETO people use the Himalayan Pink Salt),,,Inter_Monsoon,0.33
126,Thick coconut milk - 33 1/3ml,,,Dry_Season,0.45
126,Cooking oil - As you need (KETO people use the coconut oil),,,Dry_Season,0.45
127,-----For The Dough-----,,,Dry_Season,0.3
127,All purpose flour - 12 1/2g,,,Dry_Season,0.3
127,Butter - 2 1/2g,,,Dry_Season,0.3
127,Salt - As you need,,,Dry_Season,0.3
127,Cold water - 6 1/4ml,,,Dry_Season,0.3
127,-----For The Curry-----,,,Year_Round,0.62
127,Canned salmon fish - 8 3/4g(Fish only),,,Dry_Season,0.3
127,Potatoes - 8 3/4g,,,Dry_Season,0.3
127,Onion - 5g,,,Year_Round,0.69
127,Green chili - 1/8 or 6,,,Year_Round,0.8
127,Garlic cloves - 1/10 or 5,,,Year_Round,0.63
127,Curry leaves - Few,,,Year_Round,0.59
127,Lime - 0.03,,,Dry_Season,0.43
127,Water - 2 1/2ml,,,Dry_Season,0.3
127,Mustard seeds - ½ teaspoon,,,Dry_Season,0.3
127,Turmeric powder - ¼ teaspoon,,,Dry_Season,0.3
127,Chili powder - 0.03 tablespoon,,,Year_Round,0.69
127,Cooking oil - As you need,,,Dry_Season,0.3
127,Salt - As you need,,,Dry_Season,0.3
127,-----For Make and Fry the Patties-----,,,Dry_Season,0.3
127,Floured surface with the roller,,,Inter_Monsoon,0.33
127,Patties cutter,,,Dry_Season,0.3
127,All-purpose flour - 1 1/4g,,,Dry_Season,0.3
127,Cooking oil - As you need,,,Dry_Season,0.3
128,Fish - 3 to 15 Pieces,,,Dry_Season,0.3
128,Shallots - 3 to 15,,,Dry_Season,0.3
128,Garlic cloves - 1 1/4 to 7,,,Year_Round,0.63
128,Dried red chili - 2 1/2 to 12,,,Year_Round,0.73
128,Curry leaves - Few,,,Year_Round,0.59
128,Black pepper - 1/4 tablespoon,,,Inter_Monsoon,0.33
128,Coriander seeds - 1/4 tablespoon,,,Year_Round,0.37
128,Cumin seeds - ½ tablespoon,,,Dry_Season,0.3
128,Fennel seeds - ½ tablespoon,,,Dry_Season,0.3
128,Fenugreek seeds - ¼ teaspoon,,,Dry_Season,0.3
128,Salt - As you need,,,Dry_Season,0.3
128,Thin coconut milk - 87 1/2ml,,,Dry_Season,0.45
128,Thick coconut milk - 12 1/2ml,,,Dry_Season,0.45
128,Tamarind juice - 12 1/2ml,,,Dry_Season,0.53
129,Roasted red rice flour - 120g,,,Year_Round,0.56
129,Hot water - 140ml,,,Dry_Season,0.75
129,Salt - As you need,,,Dry_Season,0.3
129,Grated coconut - As you wish,,,Dry_Season,0.45
130,Steamed all-purpose flour - 150g,,,Dry_Season,0.3
130,Hot water - 125ml,,,Dry_Season,0.75
130,Salt - As you need,,,Dry_Season,0.3
130,Grated coconut - As you need,,,Dry_Season,0.45
131,Roasted red rice flour - 10g,,,Year_Round,0.56
131,Roasted plain flour - 5g,,,Dry_Season,0.3
131,Salt - As you need,,,Dry_Season,0.3
131,Boiled water - 24ml,,,Dry_Season,0.3
132,Roasted whole wheat flour/Atta flour - 17 9/14g,,,Dry_Season,0.3
132,Hot water - 13 3/13ml,,,Dry_Season,0.75
132,Normal water - 10 3/10ml,,,Dry_Season,0.3
132,Salt - As you need,,,Dry_Season,0.3
133,Whole wheat flour - 33 1/3g,,,Dry_Season,0.3
133,Salt - As you wish,,,Dry_Season,0.3
133,Water - 23 1/3ml,,,Dry_Season,0.3
134,Split skinned black gram/Urad dal - 12 1/2g,,,Inter_Monsoon,0.33
134,Basmati rice - 4 1/6g,,,Year_Round,0.54
134,Steamed plain flour - 12 1/2g,,,Dry_Season,0.3
134,Fenugreek seeds - ½ teaspoon,,,Dry_Season,0.3
134,Turmeric powder - ½ teaspoon,,,Dry_Season,0.3
134,Baking powder - ¼ teaspoon,,,Dry_Season,0.3
134,Water - 29 1/6ml,,,Dry_Season,0.3
134,Salt - As you need,,,Dry_Season,0.3
135,Butter - 500g,,,Dry_Season,0.3
135,All purpose flour - 500g,,,Dry_Season,0.3
135,Granulated sugar - 500g,,,Dry_Season,0.3
135,Egg - 10,,,Dry_Season,0.38
135,Vanilla extract - 25ml,,,Dry_Season,0.3
135,Baking powder - 2 teaspoon,,,Dry_Season,0.3
136,Thick coconut milk - 500ml,,,Dry_Season,0.45
136,Thin coconut milk - 1250ml,,,Dry_Season,0.45
136,Jaggery - 500g,,,Dry_Season,0.3
136,Toasted white rice flour - 100g,,,Year_Round,0.56
136,Crushed roasted mung bean - 50g,,,Dry_Season,0.3
136,Sago - 50g,,,Inter_Monsoon,0.35
137,-----For Cake-----,,,Dry_Season,0.3
137,Butter - 250g,,,Dry_Season,0.3
137,Plain flour - 250g,,,Dry_Season,0.3
137,Sugar - 250g,,,Inter_Monsoon,0.33
137,Egg - 5,,,Inter_Monsoon,0.31
137,Nescafe - 1 ½ teaspoon,,,Dry_Season,0.3
137,Baking powder - 2 ½ teaspoons,,,Dry_Season,0.3
137,Vanilla extract - 3 teaspoons,,,Dry_Season,0.3
137,Hot water - 2 tablespoons,,,Dry_Season,0.75
137,-----For Topping-----,,,Dry_Season,0.3
137,Butter - 2 tablespoons,,,Dry_Season,0.3
137,Icing sugar - 200g,,,Dry_Season,0.3
137,Nescafe - 1 ½ teaspoon,,,Dry_Season,0.3
137,Hot water - 1 tablespoon,,,Dry_Season,0.75
138,Rava/Semolina - 13 1/3g,,,Dry_Season,0.3
138,Condensed milk - 6 2/3g,,,Dry_Season,0.3
138,Sugar - 3 1/3g,,,Dry_Season,0.3
138,Cashew nuts - 1 1/3g,,,Dry_Season,0.78
138,Raisins - 1 1/3g,,,Dry_Season,0.3
138,Whole milk powder - 1/15 teaspoons,,,Dry_Season,0.3
138,Warm water - 1 2/3ml,,,Dry_Season,0.3
138,Ghee - 2/15 teaspoons,,,Dry_Season,0.3
138,Vanilla - 1/10 teaspoons,,,Dry_Season,0.3
138,Cardamom - 1/15,,,Dry_Season,0.3
138,Nutmeg - ½,,,Inter_Monsoon,0.35
139,-----For Cake-----,,,Dry_Season,0.3
139,Butter - 250g,,,Dry_Season,0.3
139,Plain flour - 200g,,,Dry_Season,0.3
139,Sugar - 250g,,,Inter_Monsoon,0.33
139,Egg - 5,,,Inter_Monsoon,0.31
139,Cocoa powder - 50g,,,Dry_Season,0.3
139,Baking powder - 2 ½ teaspoons,,,Dry_Season,0.3
139,Vanilla extract - 3 teaspoons,,,Dry_Season,0.3
139,-----For Toppings-----,,,Dry_Season,0.3
139,Roasted cashew nuts - 50g,,,Dry_Season,0.78
139,Butter - 2 tablespoons,,,Dry_Season,0.3
139,Icing sugar - 150g,,,Dry_Season,0.3
139,Cocoa powder - 1 tablespoon,,,Dry_Season,0.3
139,Water - 1 tablespoon,,,Dry_Season,0.3
140,Banana - 37 1/2g,,,Inter_Monsoon,0.47
140,Wood apple - 62 1/2g,,,Dry_Season,0.66
140,Papaya - 62 1/2g,,,Dry_Season,0.77
140,Mango - 62 1/2g,,,Dry_Season,0.75
140,Raisins - 6 1/4g,,,Dry_Season,0.3
140,Roasted cashew nuts - 9 3/8g,,,Dry_Season,0.78
140,Rose essence - ½ teaspoon,,,Dry_Season,0.3
140,Milk powder - 1/2 tablespoons,,,Dry_Season,0.3
140,Sugar - 5/8 tablespoons,,,Dry_Season,0.3
141,Eggs - 1,,,Dry_Season,0.38
141,Milkmaid condensed milk - 62 1/2ml,,,Dry_Season,0.3
141,Lukewarm water - 62 1/2ml,,,Dry_Season,0.3
141,Sugar - 32 1/2g,,,Dry_Season,0.3
141,Vanilla essence - 1/2 teaspoon,,,Dry_Season,0.3
141,Water - 1 1/2 teaspoons,,,Dry_Season,0.3
142,Roasted white rice flour - 3/5g,,,Year_Round,0.56
142,Cleaned sesame seeds - 1/13g,,,Dry_Season,0.3
142,Egg - 0,,,Inter_Monsoon,0.31
142,Salt - As you wish,,,Dry_Season,0.3
142,Thick coconut milk - 3/13ml,,,Dry_Season,0.45
142,Thin coconut milk - 3/5ml,,,Dry_Season,0.45
142,Sugar - 2/5g,,,Inter_Monsoon,0.33
142,Water - 0 tablespoons,,,Dry_Season,0.3
142,Cooking oil - As you need,,,Dry_Season,0.3
143,Ripe palmyra fruit juice - 10ml (3 Palmyra Fruits),,,Dry_Season,0.42
143,Steamed flour - 6g,,,Dry_Season,0.3
143,Sugar - 3g,,,Inter_Monsoon,0.35
143,Water - As you want,,,Dry_Season,0.3
143,Cooking oil - As you want,,,Dry_Season,0.3
144,200gRice flour,,,Year_Round,0.54
144,30gAll purpose flour,,,Dry_Season,0.3
144,2cupcanned Coconut Milk(Or use fresh thick coconut milk),,,Year_Round,0.4
144,1tspSalt,,,Dry_Season,0.33
144,1⁄4tspSugar,,,Southwest_Monsoon,0.38
144,1⁄2tspTurmeric powder,,,Dry_Season,0.3
144,"1⁄4cupWater(If you use fresh coconut milk, replace water with coconut milk)",,,Year_Round,0.4
144,1literOil(Coconut/vegetable or any other neutral oil),,,Dry_Season,0.45
144,1⁄4cupcoconut milk(to dilute the batter if it got thicker at the end. *see notes),,,Dry_Season,0.45
145,2Condensed milk cans - 15oz/397g each,,,Dry_Season,0.3
145,1CupWater,,,Year_Round,0.29
145,400gSugar,,,Year_Round,0.29
145,1tspVanilla Extract,,,Dry_Season,0.3
145,"1⁄2cupChopped cashews (unsalted, roasted)(optional)",,,Dry_Season,0.75
145,2tbspUnsalted Butter at room temperature,,,Dry_Season,0.3
145,"1tbspButter to coat the baking sheet, knife and spatulas",,,Dry_Season,0.3
146,"500gBeef Chuck, cut into bite size pieces(500g = 1.1 lb)",,,Dry_Season,0.3
146,1⁄4tspSalt,,,Year_Round,0.29
146,1⁄2tspFreshly ground black pepper,,,Southwest_Monsoon,0.4
146,1tbspNeutral cooking oil,,,Dry_Season,0.3
146,"5Cardamom pods, lightly crushed to open the pod",,,Dry_Season,0.3
146,4Cloves,,,Southwest_Monsoon,0.43
146,3inch piece of Ceylon Cinnamon(or 1 inch piece of Cassia),,,Dry_Season,0.3
146,1⁄2cupChopped Onion,,,Year_Round,0.64
146,1Sprig of curry leaves,,,Year_Round,0.59
146,1tspGinger paste*,,,Year_Round,0.62
146,1tspGarlic paste*,,,Year_Round,0.62
146,1⁄4tspTurmeric powder,,,Dry_Season,0.3
146,1tspCayenne pepper powder/Paprika,,,Dry_Season,0.3
146,2tspCoriander powder,,,Dry_Season,0.3
146,1tspCumin powder,,,Dry_Season,0.3
146,1⁄2tspSalt,,,Year_Round,0.29
146,1⁄4cupPlain yogurt,,,Dry_Season,0.3
146,2cupsWater(might need more),,,Dry_Season,0.3
147,350gString hopper Flour(red or white or mix of both),,,Inter_Monsoon,0.33
147,6gsalt,,,Northeast_Monsoon,0.46
147,400g/mlLuke warm water*(you may need more water depending on how dry the flour is),,,Dry_Season,0.75
147,1tspcooking oil to apply on string hopper trays,,,Dry_Season,0.3
148,"1lbPumpkin, Cut into roughly 2.5inch long cuboids(1lb = 450g)",,,Dry_Season,0.3
148,1⁄4CupFinely chopped onion,,,Year_Round,0.64
148,3Cloves of garlic chopped,,,Year_Round,0.63
148,1Green chili thinly sliced,,,Year_Round,0.72
148,1Sprig of curry leaves,,,Year_Round,0.59
148,1Small pandan leaf broken into pieces,,,Year_Round,0.27
148,1⁄2tspTurmeric powder,,,Dry_Season,0.3
148,1⁄2tspCayenne pepper powder/Paprika(or any red chili powder of your choice),,,Year_Round,0.73
148,1tspUnroasted curry powder,,,Year_Round,0.62
148,1⁄8tspFenugreek seeds,,,Dry_Season,0.3
148,1Piece of cinnamon about 3 inches long,,,Dry_Season,0.3
148,1⁄2tspSalt(adjust to your taste),,,Dry_Season,0.3
148,1CupWater,,,Year_Round,0.29
148,1cupCoconut milk(I use canned coconut milk),,,Dry_Season,0.45
148,1⁄2tspblack mustard seeds,,,Inter_Monsoon,0.33
148,1⁄2tspFreshly ground Black pepper powder,,,Southwest_Monsoon,0.4
149,2tspChili flakes,,,Year_Round,0.62
149,1tbspMaldive Fish Chips,,,Dry_Season,0.3
149,1⁄2tspSalt,,,Year_Round,0.29
149,"1⁄2tspChili powder(optional, make the lunu miris more red in color)",,,Year_Round,0.64
149,1CupChopped red onion or Asian Shallots(1 cup is roughly about 120g),,,Year_Round,0.64
149,2tspLime Juice,,,Dry_Season,0.3
150,5medium pieces of Goraka/Garcinia cambogia(check the description for substitutes),,,Dry_Season,0.3
150,1⁄4cupwater to soak Goraka pieces,,,Dry_Season,0.3
150,6Cardamom pods,,,Dry_Season,0.3
150,6Cloves,,,Southwest_Monsoon,0.43
150,1tspBlack Peppercorns,,,Inter_Monsoon,0.33
150,2inchPiece of Ginger,,,Year_Round,0.64
150,6Garlic cloves,,,Year_Round,0.62
150,3sprigs of Curry Leaves,,,Year_Round,0.59
150,1tspSalt,,,Dry_Season,0.33
150,3lbPork shoulder cut into small bite size pieces(3lb = 1.35kg),,,Dry_Season,0.3
150,2tspOil(you can render some fat from a fatty pork piece as well),,,Dry_Season,0.3
150,"3pieces of cinnamon, each about 3 inches long",,,Dry_Season,0.3
150,4tspSri Lankan roasted curry powder(see description for substitutes),,,Year_Round,0.62
150,1tspRoasted Chili powder or regular chili powder,,,Year_Round,0.69
150,1⁄2tspSalt(adjust to your taste once the meat is cooked),,,Dry_Season,0.3
150,1cupschopped onion,,,Year_Round,0.64
150,"1Pandan Leaf, broken into pieces",,,Dry_Season,0.3
150,1cupwater,,,Year_Round,0.29
151,4tspLoose leaf tea/ Ground Tea(preferably Ceylon Tea),,,Dry_Season,0.3
151,1⁄2cupsWater,,,Southwest_Monsoon,0.4
151,21⁄2cupsFresh milk,,,Southwest_Monsoon,0.48
151,3tspSugar(adjust to your preference),,,Dry_Season,0.3
152,"450gFresh Salmon, Skin on, Cut into large 3 inch pieces or strips",,,Southwest_Monsoon,0.48
152,1⁄2tspchili powder or paprika,,,Year_Round,0.62
152,1⁄2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
152,1⁄4tspsalt,,,Year_Round,0.29
152,1Small wedge of lime,,,Dry_Season,0.47
152,2tbspAvocado oil or other neutral cooking oil,,,Dry_Season,0.75
152,4large cloves of garlic,,,Year_Round,0.63
152,1⁄2Inch piece of ginger,,,Year_Round,0.64
152,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
152,"2Pieces of Ceylon cinnamon, roughly 2 inches long",,,Dry_Season,0.3
152,1large piece of goraka/garcinia(see the description for substitutes),,,Dry_Season,0.3
152,"1⁄2cupOnion, finely chopped",,,Year_Round,0.62
152,1Sprig of curry leaves,,,Year_Round,0.59
152,1Small pandan leaf broken into pieces,,,Year_Round,0.27
152,1tspchili powder or paprika,,,Year_Round,0.62
152,1tspunroasted curry powder(see the description),,,Year_Round,0.62
152,1⁄4tspturmeric powder,,,Dry_Season,0.3
152,salt to your taste(start with about 1/4 of a tsp. You can adjust after tasting the curry later),,,Year_Round,0.62
152,1⁄2cupthick coconut milk(I use canned),,,Dry_Season,0.45
152,1cupwater(adjust as how thick or runny you like the curry),,,Year_Round,0.62
152,1lime or lemon to make zest,,,Dry_Season,0.3
152,3green chilies(optional),,,Year_Round,0.56
153,2tspchili flakes,,,Year_Round,0.62
153,1⁄2tspchili powder,,,Year_Round,0.62
153,1⁄2tspsalt(adjust to your taste),,,Dry_Season,0.3
153,2tspMaldive fish chips(optional),,,Dry_Season,0.3
153,11 shallot chopped or 4 Asian shallots or 2 tbsp chopped onion,,,Year_Round,0.64
153,1habanero/green chili chopped(optional),,,Year_Round,0.8
153,1.5cupFresh shredded/ grated coconut(more info in the description),,,Year_Round,0.42
153,2tspLime juice or small wedge of lime(adjust to your taste),,,Dry_Season,0.47
154,500gpotatoes(Waxy type),,,Dry_Season,0.3
154,1cupchopped onion,,,Year_Round,0.64
154,2garlic cloves chopped,,,Year_Round,0.62
154,3large green chilies chopped or sliced(reduce for low heat),,,Year_Round,0.61
154,2sprigs of curry leaves chopped,,,Year_Round,0.59
154,1can of mackerel (425g),,,Dry_Season,0.3
154,2tspchili flakes(reduce for low heat),,,Year_Round,0.64
154,2tspfreshly ground black pepper,,,Southwest_Monsoon,0.4
154,1⁄4tspturmeric powder,,,Dry_Season,0.3
154,1tbspcoconut oil,,,Dry_Season,0.45
154,salt to your taste,,,Dry_Season,0.3
154,450gall purpose flour,,,Dry_Season,0.3
154,245glukewarm milk(yes measure in grams),,,Dry_Season,0.3
154,1Egg,,,Year_Round,0.3
154,22gsugar,,,Dry_Season,0.33
154,20gbutter,,,Year_Round,0.29
154,7ginstant dry yeast,,,Dry_Season,0.75
154,9gsalt,,,Northeast_Monsoon,0.46
154,1egg yolk,,,Dry_Season,0.33
154,1tspmilk,,,Dry_Season,0.33
155,500gChicken cut into pieces,,,Dry_Season,0.3
155,1.5tspchili powder,,,Year_Round,0.62
155,1⁄2tspBlack pepper powder,,,Inter_Monsoon,0.33
155,1⁄8tspturmeric powder,,,Dry_Season,0.3
155,2tsplemon/lime juice,,,Dry_Season,0.47
155,3⁄4tspsalt(adjust to your taste),,,Dry_Season,0.3
155,1tspoil,,,Southwest_Monsoon,0.43
155,3garlic cloves finely chopped,,,Year_Round,0.62
155,1inch ginger finely chopped,,,Year_Round,0.64
155,1tspchili paste,,,Year_Round,0.62
155,1.5tspchili flakes,,,Year_Round,0.62
155,1⁄4cupketchup / chili sauce(add more if you want more gravy),,,Year_Round,0.69
155,1⁄4cupwater(add more if you want more gravy),,,Dry_Season,0.3
155,1⁄2tspsugar,,,Southwest_Monsoon,0.38
155,salt(if needed),,,Dry_Season,0.3
155,2Banana peppers/ Hungarian wax peppers(cut into diagonal pieces),,,Dry_Season,0.3
155,1⁄2red onion(cut in to big pieces or rings),,,Year_Round,0.64
155,1tspcorn starch dissolve in 2 tbsp of water((optional)),,,Dry_Season,0.3
156,200gRice flour,,,Year_Round,0.54
156,1pinch of yeast,,,Dry_Season,0.3
156,3⁄4cupwater (175mg),,,Dry_Season,0.3
156,200mlof coconut milk,,,Dry_Season,0.45
156,1tspsugar,,,Year_Round,0.29
156,salt as needed,,,Dry_Season,0.3
157,650gbone-in chicken (about 5 drumsticks),,,Inter_Monsoon,0.72
157,3⁄4cupplain full fat yogurt(room temp if possible),,,Dry_Season,0.3
157,1cuponion thinly sliced (130g),,,Year_Round,0.62
157,3green chilies,,,Year_Round,0.56
157,1tbspghee,,,Year_Round,0.29
157,1⁄2tbspcooking oil,,,Dry_Season,0.3
157,1tomato diced (125g),,,Dry_Season,0.3
157,1tbspginger garlic paste,,,Year_Round,0.63
157,1tbspBiryani masala powder,,,Dry_Season,0.3
157,1tspKashmiri red chili powder,,,Year_Round,0.73
157,1tspcayenne powder/red chili powder,,,Year_Round,0.73
157,1⁄4tspturmeric powder,,,Dry_Season,0.3
157,1⁄3cupcilantro chopped,,,Dry_Season,0.3
157,1⁄4cupmint chopped,,,Dry_Season,0.3
157,1⁄2tsplime juice((optional)),,,Dry_Season,0.3
157,1⁄4cupwater,,,Southwest_Monsoon,0.38
157,11⁄2cupBasmati Rice,,,Year_Round,0.54
157,1tspghee,,,Dry_Season,0.33
157,1⁄4tspcumin seeds,,,Dry_Season,0.3
157,3cardomom,,,Year_Round,0.29
157,3cloves,,,Southwest_Monsoon,0.43
157,1cinnamon stick,,,Dry_Season,0.3
157,2bay leaf,,,Dry_Season,0.33
157,2.5lwater (approximately),,,Dry_Season,0.3
157,salt (a lot)(refer notes above),,,Dry_Season,0.3
157,2tspghee,,,Dry_Season,0.33
157,2dropyellow food coloring or few safron strands,,,Inter_Monsoon,0.33
157,1tbspmilk,,,Year_Round,0.29
157,1⁄3cupgolden fried onion for layering and garnish,,,Year_Round,0.64
157,some cilantro leaves,,,Southwest_Monsoon,0.32
157,some mint leaves,,,Southwest_Monsoon,0.27
158,250gpork cut into small cubes (2cm),,,Dry_Season,0.3
158,2tspSri Lankan roasted curry powder(see the description above),,,Year_Round,0.62
158,1tsproasted chili powder(optional),,,Year_Round,0.69
158,1⁄8tspturmeric powder(optional),,,Dry_Season,0.3
158,1tspgoraka paste,,,Dry_Season,0.3
158,1⁄2tspsalt as needed(adjust as you like),,,Dry_Season,0.3
158,3cardomom pods (opened),,,Dry_Season,0.3
158,3cloves,,,Southwest_Monsoon,0.43
158,1sprig curry leaves,,,Year_Round,0.59
158,1piece of pandan leaf,,,Year_Round,0.27
158,1piece of cinnamon (3 inch),,,Dry_Season,0.3
158,1tbspginger and garlic paste (freshly made),,,Year_Round,0.55
158,2green chilies finely chopped,,,Year_Round,0.56
158,1⁄4cupfinely chopped onion,,,Year_Round,0.64
158,1tspWhite vinegar,,,Inter_Monsoon,0.33
158,2tspFreshly ground black pepper,,,Southwest_Monsoon,0.4
158,2tspoil,,,Southwest_Monsoon,0.43
158,1⁄3cupwater,,,Southwest_Monsoon,0.38
159,21⁄2cupfresh grated coconut,,,Year_Round,0.4
159,21⁄2cupall purpose flour,,,Dry_Season,0.3
159,1.5tbspbutter,,,Southwest_Monsoon,0.4
159,2tbspthinly sliced shallot/onion,,,Year_Round,0.64
159,1green chili(optional),,,Year_Round,0.72
159,1sprig curry leaves (thinly sliced),,,Year_Round,0.59
159,water as needed (room temp),,,Dry_Season,0.3
159,salt as needed,,,Dry_Season,0.3
160,150gcanned tuna (5oz can) drained,,,Dry_Season,0.3
160,3cloves of garlic finely chopped,,,Year_Round,0.63
160,1⁄4cupfinely chopped onion,,,Year_Round,0.64
160,2green chilies finely sliced((skip if you don't like this spicy)),,,Year_Round,0.56
160,1medium carrot finely diced,,,Northeast_Monsoon,0.6
160,2medium potatoes boiled and mashed into small chunks,,,Dry_Season,0.3
160,1⁄2cupleeks (green part only),,,Northeast_Monsoon,0.41
160,2tspchili flakes((skip or reduce if you don't like this spicy)),,,Year_Round,0.64
160,1⁄2tspblack pepper,,,Inter_Monsoon,0.33
160,salt to your taste,,,Dry_Season,0.3
160,1tbspoil,,,Dry_Season,0.33
160,"5eggs boiled, peeled and cut into halves",,,Dry_Season,0.3
160,240gall purpose flour,,,Dry_Season,0.3
160,1⁄2cupmilk,,,Year_Round,0.29
160,11⁄2cupwater (may need about 2 tbsp of more water),,,Dry_Season,0.3
160,1⁄2tspsalt,,,Year_Round,0.29
160,120gall purpose flour for the batter,,,Dry_Season,0.3
160,1cupwater for the batter,,,Dry_Season,0.3
160,1⁄4tspsalt for the batter,,,Dry_Season,0.3
160,1pack of traditional bread crumbs,,,Dry_Season,0.3
160,oil for deep frying,,,Dry_Season,0.3
161,1tbspcoconut oil,,,Dry_Season,0.45
161,5cardamom pods,,,Dry_Season,0.3
161,5cloves,,,Southwest_Monsoon,0.43
161,3pieces of cinnamon roughly 2 inch long,,,Dry_Season,0.3
161,1tbspfinely chopped ginger,,,Year_Round,0.64
161,11⁄2tbspfinely chopped garlic,,,Year_Round,0.63
161,1sprig of curry leaves,,,Year_Round,0.59
161,"1small pandan leaf, broken into pieces",,,Year_Round,0.27
161,1piece garcinia cambogia/goraka piece(substitute: 2 tsp of tamarind),,,Dry_Season,0.53
161,2sliced green chilies(adjust to your spice level),,,Year_Round,0.61
161,1⁄3cupchopped shallots/onions,,,Year_Round,0.62
161,11⁄2tbspmeat curry powder(more info in the recipe description),,,Year_Round,0.62
161,1⁄2tspturmeric powder,,,Dry_Season,0.3
161,"1tspfreshly ground black pepper, devided",,,Southwest_Monsoon,0.4
161,1tspsalt(adjust to your taste),,,Dry_Season,0.3
161,"1tomato, diced",,,Dry_Season,0.3
161,600gskinless chicken cut into 2 inch pieces(both bone-in and boneless work. thighs are best),,,Dry_Season,0.3
161,1⁄2cupwater(you may need more as the curry cooks down),,,Year_Round,0.62
161,3green chilies slitted in the middle lengthwise,,,Year_Round,0.56
161,1tspcoarse ground black pepper,,,Inter_Monsoon,0.33
162,3tbspCoriander seeds,,,Dry_Season,0.3
162,1tbspCumin seeds,,,Dry_Season,0.3
162,2tspFennel seeds,,,Dry_Season,0.3
162,3Pieces of Ceylon cinnamon(about 2 inches long each),,,Dry_Season,0.3
162,1tspCardamom pods,,,Dry_Season,0.3
162,1⁄2tspCloves,,,Southwest_Monsoon,0.4
162,2tspBlack peppercorns,,,Inter_Monsoon,0.33
162,5Dried Chilies,,,Year_Round,0.62
162,2Sprig of curry leaves,,,Year_Round,0.59
162,"1Pandan Leaf, broken into pieces",,,Dry_Season,0.3
162,1⁄2tspBlack mustard seeds(usually fry with residual heat of the pan),,,Inter_Monsoon,0.33
162,1tbspGrated coconut,,,Dry_Season,0.45
163,1medium Ridge Gourd / Watakolu(about 430g each before cleaning),,,Inter_Monsoon,0.75
163,"1⁄4of a medium onion, finely chopped",,,Year_Round,0.64
163,"2garlic cloves, chopped",,,Year_Round,0.62
163,2green chilies sliced,,,Year_Round,0.56
163,1⁄8tspfenugreek seeds,,,Dry_Season,0.3
163,1⁄2tspTurmeric powder,,,Dry_Season,0.3
163,1tspSri Lankan unroasted curry powder(check the description for substitutes),,,Year_Round,0.62
163,2inch piece of Ceylon Cinnamon broken into pieces,,,Dry_Season,0.3
163,"1sprig curry leaves, broken into halves",,,Year_Round,0.59
163,1small pandan leaf broken into pieces,,,Year_Round,0.27
163,1⁄2cupwater,,,Southwest_Monsoon,0.38
163,1⁄2cupthick coconut milk(I used canned),,,Dry_Season,0.45
163,salt to your taste,,,Dry_Season,0.3
163,"1small piece of lime(optional, adjust to your taste)",,,Dry_Season,0.47
164,2tbspcoconut/vegetable/avocado oil,,,Dry_Season,0.49
164,3medium size Asian eggplants(roughly about 550g for 3)),,,Dry_Season,0.3
164,1⁄2tspTurmeric powder,,,Dry_Season,0.3
164,Salt to your taste,,,Dry_Season,0.3
164,5cloves of garlic minced,,,Year_Round,0.63
164,1sprig of curry leaves,,,Year_Round,0.59
164,1⁄2of a large onion sliced(about 130g),,,Year_Round,0.64
164,3green chilies cut into halves lengthwise,,,Year_Round,0.56
164,2tspchili flakes(adjust to your taste),,,Year_Round,0.62
164,1.5tbspMaldive fish chips(check the description for substitutes),,,Dry_Season,0.3
164,1medium size tomato cut into wedges,,,Inter_Monsoon,0.27
165,1tbspBlack peppercorns,,,Inter_Monsoon,0.33
165,1⁄2tspCumin seeds,,,Dry_Season,0.3
165,1⁄4tspFennel seeds,,,Dry_Season,0.3
165,"2pieces of cinnamon, 2 inch each",,,Dry_Season,0.3
165,3cardamom pods,,,Dry_Season,0.3
165,"500gChicken, bone-in, cut into pieces",,,Dry_Season,0.3
