title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Cabbage Stir-fry in Sri Lankan style,,written byAmila Gamage Wickramarachchi,"October 16, 2012",,,,,2,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cabbage-stir-fry-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2011/09/cabbagestirfry.jpg
Potato curry/stew with Spinach,,written byAmila Gamage Wickramarachchi,"May 30, 2019",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/potato-currystew-with-spinach/,https://foodcnr.com/wp-content/uploads/2011/09/potatorecipe.jpg
Cauliflower Curry,"This is a Sri Lankan style Cauliflower Curry which is mild spicy and cooked with coconut milk.If you look for Sri Lankan curry,check this.",written byAmila Gamage Wickramarachchi,"August 6, 2012",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/cauliflower-curry/,https://foodcnr.com/wp-content/uploads/2011/09/cauliflower1.jpg
Garlic curry (Garlic kalu pol maluwa),Garlic kalu pol maluwa or this garlic curry is a Sri Lankan recipe which is healthy and delicious.It is also popular as a heart healthy dish.,written byAmila Gamage Wickramarachchi,"November 24, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, garlic",https://foodcnr.com/garlic-curry-garlic-kalu-pol-maluwa/,https://foodcnr.com/wp-content/uploads/2011/08/garlic-curry.jpg
Sri Lankan Chicken Curry,"Sri Lankan chicken curry is full of aroma and flavors of spices. It is bit spicy. If you look for the best Sri Lankan chicken recipe, then try this.",written byAmila Gamage Wickramarachchi,"January 22, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/sri-lankan-chicken-curry/,https://foodcnr.com/wp-content/uploads/2011/08/Sri-Lankan-Chicken-curry.jpg
Halape / Halapa,,written byAmila Gamage Wickramarachchi,"March 19, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/halape-halapa/,https://foodcnr.com/wp-content/uploads/2011/08/halape.jpg
Prawns Curry,,written byAmila Gamage Wickramarachchi,"July 3, 2017",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/prawns-curry/,https://foodcnr.com/wp-content/uploads/2011/08/seafood-recipe.jpg
"Sri Lankan Hoppers (Appa,Appam)",,written byAmila Gamage Wickramarachchi,"July 10, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sri Lankan Breakfast/Dinner",https://foodcnr.com/sri-lankan-hoppers-appaappam/,https://foodcnr.com/wp-content/uploads/2011/08/Sri-Lankan-Food.jpg
Stuffed Malu Miris (Capsicum/Banana Pepper),,written byAmila Gamage Wickramarachchi,"February 21, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/stuffed-malu-miris-capsicumbanana-pepper/,https://foodcnr.com/wp-content/uploads/2011/08/Stuffed-Capsicum.jpg
Banana flower fry (Kesel Muwa),"Banana flower fry (Kesel Muwa),banana flower stir fry or in Sri Lankan way, it is kesel muwa thel dala,Recipe for Sri Lankan Banana flower fry (Kesel Muwa),How to cut & clean a banana blossom,How to clean kesel muwa,",written byAmila Gamage Wickramarachchi,"December 30, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/banana-flower-fry-kesel-muwa/,https://foodcnr.com/wp-content/uploads/2011/08/Kesel-Muwa-fry-Recipe-Sri-Lanka.jpg
Sri Lankan style Spring Onion fry,,written byAmila Gamage Wickramarachchi,"September 22, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-style-spring-onion-fry/,https://foodcnr.com/wp-content/uploads/2011/07/DSC09378-2.jpg
Okra Fry -(Ladies Fingers/Bandakka),,written byAmila Gamage Wickramarachchi,"December 5, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/okra-fry-ladies-fingersbandakka/,https://foodcnr.com/wp-content/uploads/2011/07/DSC09287.jpg
Chickpea salad,,written byAmila Gamage Wickramarachchi,"March 20, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/chickpea-salad/,https://foodcnr.com/wp-content/uploads/2011/07/IMG_1213.jpg
Mung Kiribath (Milk Rice with Green Gram/Mung Bean),,written byAmila Gamage Wickramarachchi,"September 26, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/mung-kiribath-milk-rice-with-green-grammung-bean/,https://foodcnr.com/wp-content/uploads/2011/06/mung-kiribath-recipe-sri-lanka.jpg
Sri Lankan Milk Rice (Kiribath),,written byAmila Gamage Wickramarachchi,"September 7, 2021",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/sri-lankan-milk-rice-kiribath/,https://foodcnr.com/wp-content/uploads/2011/06/kiribath.jpg
Lemon Rice,,written byAmila Gamage Wickramarachchi,"August 30, 2012",,,,,2,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/lemon-rice/,https://foodcnr.com/wp-content/uploads/2011/05/DSC08718.jpg
Sri Lankan Pattis Recipe – (Curry puff),"Pattis,Sri Lankan Pattis recipe with step by step pictures,curry puff recipe,how to make pattis in Sri Lanka,Sri Lankan short eats",written byAmila Gamage Wickramarachchi,"October 18, 2011",,,,,,,Steps on making Sri Lankan Pattis,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/pattis-curry-puff/,https://foodcnr.com/wp-content/uploads/2011/05/DSC08583.jpg
Cashew Curry,,written byAmila Gamage Wickramarachchi,"April 16, 2011",,,,,,"3 Cups thin Coconut milk (or water); 2 cloves Garlic, crushed; 4 pieces Rampe; 1/4 tsp ground turmeric; 2 pieces Goraka (optional); 1 Cup thick Coconut milk or fresh milk",,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cashew-curry/,https://foodcnr.com/wp-content/uploads/2011/04/DSC08294.jpg
Chick pea curry (Kadala Curry),,written byAmila Gamage Wickramarachchi,"October 7, 2013",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/chick-pea-curry-kadala-curry/,https://foodcnr.com/wp-content/uploads/2011/04/kadala.jpg
Seeni Sambola/ (Onion Fry),,written byAmila Gamage Wickramarachchi,"March 10, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/seeni-sambola-onion-fry/,https://foodcnr.com/wp-content/uploads/2011/04/seeni-sambola.jpg
Pol Sambola (Spicy Coconut Chutney),,written byAmila Gamage Wickramarachchi,"September 26, 2021",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/pol-sambola-spicy-coconut-chutney/,https://foodcnr.com/wp-content/uploads/2011/04/image_1.jpg
Chicken Curry,,written byAmila Gamage Wickramarachchi,"November 24, 2013",,,,,,,You can add some thick coconut milk to this curry if you need more gravy. But do not boil after that.,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/chicken-curry/,https://foodcnr.com/wp-content/uploads/2011/04/chicken.jpg
Achcharu (Sri Lankan Pickle),,written byAmila Gamage Wickramarachchi,"March 4, 2021",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Pickle Recipes",https://foodcnr.com/achcharu-sri-lankan-pickle/,https://foodcnr.com/wp-content/uploads/2011/04/New-Image.jpg
Koththu Roti,,written byAmila Gamage Wickramarachchi,"December 7, 2017",,,,,3,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sri Lankan Breakfast/Dinner",https://foodcnr.com/koththu-roti/,https://foodcnr.com/wp-content/uploads/2011/04/Koththu-Roti.jpg
Vegitable Roti,,written byAmila Gamage Wickramarachchi,"December 18, 2019",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/vegitable-roti/,https://foodcnr.com/wp-content/uploads/2011/03/a.jpg
Mango Curry,"Mango Curry,Sri Lankan recipes with mango,Sri Lankan raw Mango curry ,spicy mango curry,edible fruits as a curry recipe,Food Corner blog recipes",written byAmila Gamage Wickramarachchi,"August 22, 2011",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/mango-curry/,https://foodcnr.com/wp-content/uploads/2011/03/DSC07605.jpg
Cutlets (Sri Lankan Style),"Cutlets Sri Lankan style recipe,How to make fish cutlets in Sri Lanka,Cutlets recipe with step by step pictures,Sri Lankan recipes",written byAmila Gamage Wickramarachchi,"January 22, 2014",,,,,,"1 piece Rampe (optional); 1 piece Cinnamon; 1/2 inch Ginger root (crushed); 4 cloves Garlic (crushed); 2-3 medium Potatoes boiled, skinned and cut into pieces.",,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/cutlets-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2011/03/DSC07555.jpg
Chicken with Capsicum,,written byAmila Gamage Wickramarachchi,"February 17, 2014",,,,,,,,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/chicken-with-capsicum/,https://foodcnr.com/wp-content/uploads/2011/03/DSC05605.jpg
