title,description,author,published_date,prep_time,cooking_time,total_time,difficulty,servings,ingredients,instructions,tags,url,image_url
Red Bean Salad,"Here is Sri Lankan Red Bean Salad which is mild spicy.In Sri Lanka we eat boiled red beans,cowpea,chickpea and other beans as breakfast.",written byAmila Gamage Wickramarachchi,"March 27, 2012",,,,,2,"(2 portions)1 cup Red beans (soaked in water over night or about 5-6 hours)1 onion sliced1 green chili sliced1 tsp dry chili piecesSalt to taste1 tbs ginger,garlic paste 1 tspn mustard seeds 1-2 tbs oil to fry 2 sprigs curry leavesWater to cook red beans","Soak Red beans in water over night or about 5-6 hours.; When you are ready to prepare the salad,First cook/boil soaked red beans. After cooked, drain the water.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/red-bean-salad/,https://foodcnr.com/wp-content/uploads/2011/10/redbean.jpg
Cabbage stir fry with Grated Coconut (Cabbage Mallun or Cabbage Thoran?? ),,written byAmila Gamage Wickramarachchi,"October 1, 2012",,,,,2,Half of a medium size cabbageHalf of a carrot (optional)2 green chili sliced1 onion sliced½ cup grated coconut¼ tsp turmeric powder1 tsp fenugreek seeds½ tsp cumin seeds1 tsp mustard seedsSalt to tasteCooking oil 2 tbspnCurry leaves 1 sprig,"Wash & slice cabbage thinly.; Grate carrot too (optional); Add grated coconut, green chili, fenugreek seed, cumin seeds & cabbage & carrot together into a bowl.; Add some salt too.; Heat oil in a pan; Once it is hot, add mustard seeds.; When the seeds are popping up, add sliced onion & curry leaves.; Sauté few minutes.; Then add turmeric powder & mix.; Finally add the cabbage mix; Mix well & cover with a lid.; Cook in low flame for about 2 minutes.; Then stir well, if not the bottom of the pan can be sticky.; Again cover the lid & cook for another about 2 minutes.; Adjust salt & off from the flame.; Cabbage mallun is ready to serve.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/cabbage-stir-fry-with-grated-coconut-cabbage-mallun-or-cabbage-thoran/,https://foodcnr.com/wp-content/uploads/2011/10/cabbage-mallun.jpg
Soya Meat Curry/stew,,written byAmila Gamage Wickramarachchi,"May 22, 2015",,,,,,1 cup soy chunks1 tomato sliced1 onion sliced1 tsp chili powder1 tbs curry powder¼ tsp turmeric powder1 tsp mustard seeds1 tsp fenugreek seeds1 tsp corn flourPiece of cinnamon stickCurry leavesPiece of a pandan leaf (rampe)OilThick coconut milk ½ cupSalt to taste2-3 cups of hot water to soak soy chunks,"Soak soy meat /chunks in hot water for about 10 minutes. Add some salt to the water when soaking.; Meanwhile, mix all spice powders above & roast it until golden brown.; Once the soy chunks are soaked, drain water. Squeeze it to remove any excess water; Mix all the spices (which we roasted earlier) with soy chunks, keep aside.; Heat about 2-3 tbspn oil in a pan.; When it is hot, add mustard seeds.; When it is pop out, add onion.; Once onion are tender, add the soy mix & mix well.; Then add tomato & curry leaves/rampe. Mix well.; Cover & cook for few minutes.; When all tomato pieces have become soft & as a sauce,add thick coconut milk.; Adjust salt to taste.; If you want more gravy, add some water or if you do not like, make the gravy to dry.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/soya-meat-currystew/,https://foodcnr.com/wp-content/uploads/2011/09/soychunks.jpg
Cabbage Stir-fry in Sri Lankan style,,written byAmila Gamage Wickramarachchi,"October 16, 2012",,,,,2,(2 servings)Half of a medium size cabbage1 onion slicedFew curry leaves1 tsp chili powder1 tsp curry powder1 tsp fenugreek seed¼ tsp turmeric powder1 tsp mustard seedsPiece of cinnamon stick2-3 tbspn of oilSalt to taste¼ cup thick coconut milk (optional),"This is one method of cooking cabbage.; Ingredients (2 servings); Half of a medium size cabbage; Few curry leaves; 1 tsp chili powder; 1 tsp curry powder; 1 tsp fenugreek seed; ¼ tsp turmeric powder; 1 tsp mustard seeds; Piece of cinnamon stick; 2-3 tbspn of oil; ¼ cup thick coconut milk (optional); Wash & slice cabbage. The more thin the more tasty.; Mix all spices with cabbage & keep aside.; Heat oil in a pan, once it is hot; add mustard seeds.; When the mustard seeds start to pop up, add onion & curry leaves. Sauté until onions are tender.; Then add cabbage mix (which already added spices) to the pan. Mix well.; Cover & cook for few minutes.; If you like, add thick coconut milk in this stage (optional)","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cabbage-stir-fry-in-sri-lankan-style/,https://foodcnr.com/wp-content/uploads/2011/09/cabbagestirfry.jpg
Potato curry/stew with Spinach,,written byAmila Gamage Wickramarachchi,"May 30, 2019",,,,,3,(2-3 servings)1 large size potato boiled 1 onion sliced½ tomato cut into piecesAbout handful of spinach2 green chili sliced½ tspn fenugreek seed1/4 tsp turmeric powder½ tsp curry powderCurry leafA cinnamon stick1 cup thick coconut milk½ cup water.Salt to taste,"Wash, clean & cut spinach (here I have used another type of spinach) into about 2 inch size pieces. Keep aside.; Cut the boiled potato into cubes.; Mix all ingredients other than coconut milk & spinach in a pan.; Add about ½ cup water & cook for few minutes; Once tomato & onion tender; add spinach into it & mix well.; Then add coconut milk & adjust for salt.; Simmer for few minutes while stirring.; It is ready to serve.; Sharing with the event”Dish it out with Potatoes & Leafy Greens”started atZesty Palette","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/potato-currystew-with-spinach/,https://foodcnr.com/wp-content/uploads/2011/09/potatorecipe.jpg
Cauliflower Curry,"This is a Sri Lankan style Cauliflower Curry which is mild spicy and cooked with coconut milk.If you look for Sri Lankan curry,check this.",written byAmila Gamage Wickramarachchi,"August 6, 2012",,,,,2,(for 2 portions)About 200g cauliflower1 onion sliced1 tspn Chili powder1 tspn curry powder¼ tsp turmeric powder1 inch piece Cinnamon½ tsp fenugreek seeds½ tsp mustard seeds1 tomato sliced1 sprig of curry leaves½ cup thick coconut milk2-3tbspn cooking oilSalt to taste,"Wash cauliflower & cut into florets.; In a pan, add oil & keep the burner on.; When the oil is hot, add mustard seeds. When the seeds start popping out, add sliced onion and mix well.; When the onion start to tender, add the cauliflower florets & mix well. Cook about 1-2 minutes with mixing well.; Then add all spices mentioned above & tomato slices. Mix well & close with a lid.; Cook for about 4 minutes & stir well.; If it seems that no moisture to cook cauliflower, add a bit of water & mix well. Cook until cauliflower is done.; Then add thick coconut milk & also adjust salt.; Simmer for few minutes.; Serve with rice or roti; The spices mentioned above are as per my taste. However you can adjust it & cook a very tasty dish.; Also check thisdeviled cauliflowerrecipe.It is delicious too!","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Air Fryer recipes",https://foodcnr.com/cauliflower-curry/,https://foodcnr.com/wp-content/uploads/2011/09/cauliflower1.jpg
Garlic curry (Garlic kalu pol maluwa),Garlic kalu pol maluwa or this garlic curry is a Sri Lankan recipe which is healthy and delicious.It is also popular as a heart healthy dish.,written byAmila Gamage Wickramarachchi,"November 24, 2014",,,,,2,"with many benefits. As I learned from my mother, it is very beneficial in lowering the Cholesterol level. Using garlic in our food is the better way to avoid heart deceases. When I was with my parents, my mother used to cook a garlic curry at least once in  a month because of the benefits of garlic.  Garlic kalu pol maluwaNow it is my turn. I want to think of the health of my family. Therefore thought of continuing my mother’s practice. Here is one way of we consume garlic as main ingredients  Ingredients (for 2 portions)2 medium size Garlic (which has totally about 20 cloves)About 3 tblspn grated coconut1 tspn Chili powder1 tspn curry powder¼ tsp turmeric powder1 inch piece Cinnamon½ tsp fengruik seeds1 tsp white rice½ of a tomato sliced1 sprig of curry leaves½ cup thick coconut milkSalt to taste","Peel & wash garlic cloves.If the cloves are very big,just cut into halves.; In a pan, roast grated coconut & rice together until golden brown. Keep aside.; Again roast chili, curry powder & turmeric powder until brownish. Do it carefully without burning.; Now grind all these roasted ingredients & also tomato slices together into a paste.; Mix the paste with garlic, add curry leaves & other remaining ingredients. Add some water & cook in medium flame.; Once the garlic is cooked, add thick coconut milk & adjust salt.; Simmer for few minutes & remove the pan from the burner.; Serve hot with rice or any type of roti.; The spices mentioned above are as per my taste. However you can adjust it & cook a very tasty dish.; Now I am going to share this recipeGarlic kalu pol maluwa; Check thisGarlic and goraka paste recipefor another Sri lankan healthy dish.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, garlic",https://foodcnr.com/garlic-curry-garlic-kalu-pol-maluwa/,https://foodcnr.com/wp-content/uploads/2011/08/garlic-curry.jpg
Sri Lankan Chicken Curry,"Sri Lankan chicken curry is full of aroma and flavors of spices. It is bit spicy. If you look for the best Sri Lankan chicken recipe, then try this.",written byAmila Gamage Wickramarachchi,"January 22, 2014",,,,,4-5,know that you are cooking something special. The reason is that you cannot,"1 tomato cut into pieces; 1 tbsp ginger,garlic paste; 1 sprig curry leaves; About 2inch piece from lemon grass root; 2tbspSri Lankan curry powder; 1 tbsp chilli powder; ¼ tsp turmeric powder; About 2” cinnamon stick; 1 tsp fenugreek seeds; ½ cup thick coconut milk; Vegetable or any cooking oil, about 4tbsp; 1 tsp raw white rice (or 1 tsp plain flour); First wash, clean & cut chicken into pieces; Keep aside to drain water.; Heat a dry pan and add all spices chilly, turmeric, curry
powder & rice(or plain flour); Roast it for about 1-2 minutes. You want to do this
carefully, without burning the spices. Roast it & off from the burner when
the colour is slightly brownish.; Now add these roasted spices to the chicken & mix well.
If you feel that mix is dry, add 1-2 tbsp water & mix well. Add ½ tsp of
salt too. Mix well; to cover chicken with the spices.; Then cover it & leave it for marinating for about 30
minutes or at least 15 minutes.; Once the chicken is marinated, heat oil in a pan.; When the oil is hot, add ginger garlic paste, cloves,
cardamom, fenugreek seeds & cinnamon stick; Then add onions & mix well until onions are tender, and
then add curry leaves, lemon grass. Mix well; Now add chicken which we left for marinating & mix well; When you mix, you will notice that chicken pieces become
brown in colour; & at this time, add the chopped tomatoes. Mix well &
cook in very low flame with stirring. If you cook in low flame, while stirring;
the moisture from tomato is enough to make the chicken tender.; When the added tomato is tender & become a paste, add
about ½ cup of water.; Close with a lid & cook until chicken is done.; Then add thick coconut milk & adjust salt. When adding
coconut milk, don’t add all at once. Add gradually keeping the eye on its
appearance.; The chicken curry looks pleasing when it brownish in colour.; Serve hot with rice or any type of breads; Tip: Cook in an earthen or clay pot, you will see the
difference in taste & also in appearance","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Chicken Recipes",https://foodcnr.com/sri-lankan-chicken-curry/,https://foodcnr.com/wp-content/uploads/2011/08/Sri-Lankan-Chicken-curry.jpg
Halape / Halapa,,written byAmila Gamage Wickramarachchi,"March 19, 2014",,,,,,"is Ragi Flour(Kurakkan flour)However when I prepare it I use both rice flour & kurakkan flour just to avoid the strong taste of Kurakkan flour although it is healthy.In Sri Lanka we use ‘Kanda Leaves ‘ to wrap halape.However because I cannot find that leaves in the country where I live,Banana leaves are the substitute.So you cannot see the correct outer appearance of it as in Sri Lanka because I have used ‘Banana leaves’,but the taste inside is the same.Here is the recipeIngredients (For 4 nos)½ cup rice flour½ cup Kurakkan flour (Ragi flour) (instead of both ragi & rice flour, you can use 1 cup Ragi Flour)1 cup grated coconut¼ cup honey (instead use 4 tsp sugar as a substitute,change the qty of sugar as per your taste)Salt to taste","In a bowl mix rice & ragi flour together.; Use some warm water into it & make dough.Add some salt to taste.; Spread kanda leaves or banana leaves on a table. (if you use banana leaves,keep it over a flame few minutes to reduce its moisture & cut into pieces of about 7’’ * 7 ‘’Now take a small qty of the dough ,make it as a ball & spread over the leaf making a thin round shape pastry.; Put some from sugar/cocnut mixture on it & spread well.; Then fold it half & press the dough.Continue the same process with remaining dough.; Steam for about 15-20 minutes or until cooked.Serve & enjoy!!","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sweets",https://foodcnr.com/halape-halapa/,https://foodcnr.com/wp-content/uploads/2011/08/halape.jpg
Prawns Curry,,written byAmila Gamage Wickramarachchi,"July 3, 2017",,,,,4,"(About 4 servings) 200g Prawns,cleaned & removed the skin 1 medium size onion sliced 1 tomato chopped Curry leaf 1 inch lemon grass 1 tbs chilli powder 1 green chilly sliced 1 tbs curry powder ¼ tsp turmeric powder ½ tsp mustard seeds ½ tsp fenugreek seed ¼ tsp fennel seed ¼ tsp cumin seed 1 inch cinnamon stick 1 tsp ginger garlic paste Salt to taste Oil for frying ½ cup thick coconut milk (optional)","Heat about 3-4 tsp oil in a pan; When it is hot,add mustard seed. When the mustard seedsstart pop up add sliced onion & mix well.; Then add all spices & curry leaves, green chilli& lemon grass & mix well.; When the onion looks tender add tomato & stir fry untilit makes a paste.; If the paste looks very dry add little water & mix well.; Then add prawns & mix well.; Add some more water & cook covered for about 10 minutesuntil prawns done & until you get thick dry gravy.; Adjust salt & adjust the thickness of gravy by addingsome more water.(As you desired); In this stage it is tasty without adding coconut milk.; However adding coconut milk gives some more extra taste.; Therefore add some thick coconut milkbut considering the appearance. Adding moremilk gives you a white appearance to the gravy.; Cook until it starts boil & switch off the flame; Adjust salt & serve hot","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Seafood Recipes",https://foodcnr.com/prawns-curry/,https://foodcnr.com/wp-content/uploads/2011/08/seafood-recipe.jpg
"Sri Lankan Hoppers (Appa,Appam)",,written byAmila Gamage Wickramarachchi,"July 10, 2013",,,,,,"(For about 10-12 hoppers)  Finest rice flour 225g (Also in Sri Lanka,we can buy instatnt appa flour,I use MDK brand,but only the flour & I follow the recipe as below)Yiest  1 tspSugar 2 tspThick coconut milk 2 cupsSalt ½ tsp or as per tasteWater when necessarySpecial Utensil: you need a pan specially for making hoppers. Nowadays we can buy this hopper pan (Appa Thachchi) as non-stick.Another tip is don’t use this ‘appa thachchi’ for your other cooking. Keep it only for making ‘appa’.As I learnt, this is a secret for easy removing of hoppers after cooking.","Ingredients (For about 10-12 hoppers); Finest rice flour 225g (Also in Sri Lanka,we can buy instatnt appa flour,I use MDK brand,but only the flour & I follow the recipe as below); Thick coconut milk 2 cups; Salt ½ tsp or as per taste; Water when necessary; Special Utensil:; you need a pan specially for making hoppers. Nowadays we can buy this hopper pan (Appa Thachchi) as non-stick.Another tip is don’t use this ‘appa thachchi’ for your other cooking. Keep it only for making ‘appa’.As I learnt, this is a secret for easy removing of hoppers after cooking.; When preparing ‘appa’,you have to plan it at least before 5-6 hours.; Sieve the flour into a bowl.add sugar & yiest & mix well; Gradually add about ¾ cup of water & make it into a paste.; Cover & leave it for about 5-6 hours.; Now the paste has risen already after 5-6 hours.; Add thick coconut milk & salt to the paste mixing well.Make it to a smooth batter.Keep it covered for another 15-20 minutes.; Heat the pan, grease it. When the pan is hot, pour about 3-4 tbs of the batter. Then tilt & turn the pan a round to make the batter to form the shape of ‘appa’.; Cover it & cook about 3-4 minutes or until it is done.; Appam is best when the outer side is crispy & inner is smooth.; Don’t cook with high flame. Medium flame gives the correct shape & crispy outer.; When it is done, remove from pan.; Continue the same procedure. If you feel the batter is thick, add some coconut milk or water.; Serve withLunu miris/ Chili paste  orSeeni sambal; To purchase Non Stick Hopper Pan (Appa Thachchi),","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Sri Lankan Breakfast/Dinner",https://foodcnr.com/sri-lankan-hoppers-appaappam/,https://foodcnr.com/wp-content/uploads/2011/08/Sri-Lankan-Food.jpg
Stuffed Malu Miris (Capsicum/Banana Pepper),,written byAmila Gamage Wickramarachchi,"February 21, 2013",,,,,,5-6  Malu miris (Banana Peppers/Capsicum)Oil for deep fry1 cup  bread crumbs1/2 cup all-purpose flour 1 egg Pinch of turmeric (optional)Pinch salt 1 large size potato boiled and mashed after skin removed1 onion chopped1 tbsp vegetable oil1/2 tsp of curry powder1/2 tsp of chili powdersalt to taste,"To Make filling:; Mash the potatoes. Stir fry the onions in a pan for about 4-5mins under low heat. Add the potatoes. Add salt and curry powder,chilly powder to taste.; Make the batter:Combine flour, eggs and salt in a bowl. Add enough water to make a think batter. Stir to get rid of lumps.; To prepare the peppers:; Slit the Capsicum in sides lengthwise.; Then remove seeds as much as possible.; Fill with the filling; Dip the pepper/capsicum in batter & then cover with bread crumbs; Deep fry until golden brown; ﻿Vatsala of Show & tellhas started an event to round up stuffed recipes namedLGSS – Let’s Go Stuffed Series.; Archanais hosting this event for the month of August in her blogThe Mad Scientist’s Kitchen.So I thought of sharing this recipe inArchana’s event.; Linking withFrugal Food Tursday","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/stuffed-malu-miris-capsicumbanana-pepper/,https://foodcnr.com/wp-content/uploads/2011/08/Stuffed-Capsicum.jpg
Banana flower fry (Kesel Muwa),"Banana flower fry (Kesel Muwa),banana flower stir fry or in Sri Lankan way, it is kesel muwa thel dala,Recipe for Sri Lankan Banana flower fry (Kesel Muwa),How to cut & clean a banana blossom,How to clean kesel muwa,",written byAmila Gamage Wickramarachchi,"December 30, 2013",,,,,,"for Sri Lankans to cook it as a stir fry or in a curry. Even we cook this as banana flower pickle or as a seeni sambal. I usually buy banana blossom (kesel muwa) whenever we visit Little India to buy vegetables. Among different Sri Lankan recipes to cook banana blossom, this is one of very easy recipe, which is called banana flower stir fry or in Sri Lankan way, it is kesel muwa thel dala.How to cut & clean a banana blossom?Before cooking a banana blossom, you need to cut it and clean. However, there are few tips that you should know to keep the fresh taste of banana flower in your dish. Although there are different ways to clean a banana blossom, here is how we do usually in Sri Lanka.At this time, I don’t have step by step photos to show how to clean a banana blossom, because whenever I do cleaning or preparing banana flower recipe, it is bit difficult to do the photographing at the same time. Doing quickly is important to avoid the bitter taste or dicolouring of banana blossom.So here are the few steps to clean a banana blossom.When you take a banana blossom, you’ll see there are lots of leaves covered tightly around the small blossoms. Outer leaves are usually maroon in colour. Also these maroon leaves are not delicious in a curry or in any recipe.So, remove the dark maroon leaves till you reach the inner soft light colour thing. With my experience in Sri Lankan cooking we discard the rough maroon leaves (matured leaves) till we reach the soft leaves. Then we start cutting/slicing. In this way, we use most of the banana blossom and discard few leaves (most of the time 3-4) depending on the quality of banana blossom. However I’ve found that in some cuisine such as Indian, Thai, they discard almost all maroon leaves till they reach the white part. So, that is up to you to decide until when you want to discard the maroon leaves.When you remove maroon leaves, you’ll find small yellowish blossoms. Don’t discard those blossoms; you can still add these blossoms into your recipe.  Once you removed all matured leaves, now it is time to cut/slice banana flower.In a bowl add some water and squeeze lime juice into it.Now slice your banana flower and add those into the water bowl with lemon juice. This is to avoid discolouring of banana blossom.  After slicing the entire banana blossoms and leaves, squeeze water and prepare it for cooking.To cook this banana flower stir fry recipe, add pinch of turmeric powder to the sliced banana flower and mix well. Keep it aside.Banana flower fry (Kesel Muwa)Here is the recipe for banana flower fry.Recipe for Sri Lankan Banana flower fry (Kesel Muwa)Ingredients1 small size banana flower  1 tomato cut in to slices 1 tsp chilly powder  1/2 tsp Curry powder  2 green chilly -cut into pieces  1/2 tsp turmeric powder  1 tsp mustard seeds  1 piece cinnamon  1 big onion chopped  Few curry leaves  Rampe/Pandan leaf 1-2 inch piece  2 tbs oil  Salt to taste  1 tsp Maldive fish (optional)½ cup thick coconut milk (optional)","Wash & cut banana flower in to small pieces and add to water with lime juice while cutting.After finish cutting,squeeze banana flower in water using hands & remove water.Then add ¼ tsp Tumeric powder and mix well.Keep aside.Heat the panAdd oil to itWhen oil is hot, add mustard seeds & when mustard seeds are popping up, add cinnamon & Mix wellThen add onion sliced. Once the onion is tender, add curry leaves, pandan leaf and finally banana flower.Mix well.Then add tomato.Add chilly powder,curry powder & turmeric powder.Mix well.Add green chilly & Maldive fish & mix well.Once the banana flower is cooked,add thick coconut milk if you prefer it with coconut milk.However still it is delicious without coconut milk.Add salt to taste.Mix well & switch off the flame.Serve with rice; Sri Lankan Curry RecipesStir Fry","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/banana-flower-fry-kesel-muwa/,https://foodcnr.com/wp-content/uploads/2011/08/Kesel-Muwa-fry-Recipe-Sri-Lanka.jpg
Sri Lankan style Spring Onion fry,,written byAmila Gamage Wickramarachchi,"September 22, 2011",,,,,,About 250g Spring onion1 tsp chilly pieces2 dried chilly-cut into pieces1/4 tsp turmeric powder1 tsp mustard seeds1 piece cinnamonFew curry leavesRampe/Pandan leaf 1-2 inch piece2 tbs oil1 tbs Maldive fish (optional)Salt to taste,"About 250g Spring onion1 tsp chilly pieces2 dried chilly-cut into pieces1/4 tsp turmeric powder1 tsp mustard seeds1 piece cinnamonFew curry leavesRampe/Pandan leaf 1-2 inch piece2 tbs oil1 tbs Maldive fish (optional)Salt to taste; Wash, clean & cut spring onion into 1inch size piecesHeat the panAdd oil to itWhen oil is hot, add mustard seeds & when mustard seeds are popping up, add cinnamon, dried chilly pieces.Mix wellThen add curry leaves, pandan leaf and finally spring onionAdd chilly pieces & maldives fish if you use.Mix wellAdd salt to taste.Cook for 4-5 minutes. Switch off the flame.Serve with rice; Sending to eventHerbs & Flowers-Spring Onionstarted byPJ","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/sri-lankan-style-spring-onion-fry/,https://foodcnr.com/wp-content/uploads/2011/07/DSC09378-2.jpg
Okra Fry -(Ladies Fingers/Bandakka),,written byAmila Gamage Wickramarachchi,"December 5, 2013",,,,,,About 6 nos Okra 1 tsp chilly pieces 2 dried chilly-cut into pieces 1/4 tsp turmeric powder 1 tsp mustard seeds 1 piece cinnamon 1 big onion chopped Few curry leaves Rampe/Pandan leaf 1-2 inch piece 2 tbs oil Salt to taste,"Wash, clean & cut okra into 1 inch size pieces; Heat the panAdd oil to itWhen oil is hot, add mustard seeds & when mustard seeds are popping up, add cinnamon, dried chilly pieces.Mix wellThen add onion sliced. Once the onion is tender, add curry leaves, pandan leaf and finally okra pieces.Add chilly pieces & turmeric powder.Mix wellAdd salt to taste.When you get the fragrance & okra looks cooked, switch off the flame.Serve with rice","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/okra-fry-ladies-fingersbandakka/,https://foodcnr.com/wp-content/uploads/2011/07/DSC09287.jpg
Chickpea salad,,written byAmila Gamage Wickramarachchi,"March 20, 2011",,,,,2,"(for 2 portions)1 cup Chickpea 1 tbs chilly pieces 2 sticks Curry leaveshalf onion choped1 tbs ginger,garlic paste1 inch cinnomon stick1 tspn mustard seeds1-2 tbs oil to frysalt to taste(Pinch of baking soda-optional)","Soak Chickpea in water over night or about 6 hours.Hint: Add a pinch of baking soda when soaking.This soften chick pea.; When you are ready to prepare the salad,First boil soaked chick pea.Drain the water.; Heat 1-2 tbsp oil in a pan.Add mustard seed when oil is heated.Then add ginger,garlic paste.When you get the fragrance,add onion & curry leaf,also cinnomon stick.Mix well.Then add chilly pieces & mix.Now it is time to add boiled chick peas.Mix well & add salt to taste.; Then remove from heat & Chickpea salad is ready to serve…","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/chickpea-salad/,https://foodcnr.com/wp-content/uploads/2011/07/IMG_1213.jpg
Mung Kiribath (Milk Rice with Green Gram/Mung Bean),,written byAmila Gamage Wickramarachchi,"September 26, 2013",,,,,4,(4 portions)4 cups of raw white rice1 cup green beans (mung ata)Thick coconut milk of a coconut Salt to taste.,"When it is softened after overnight or after 4-5 hours,we can cook the rice.; Wash rice and green grams and add them together to a rice cooker or a pan.; Add correct normal amount of water to boil rice, but again add ½ cup of water more.; Until the rice is cooking, prepare the coconut milk mixture.; For the thick coconut milk, add salt. Stir well. Taste for the salt.; When the rice is done add coconut milk and stir well; Add more salt if required.Cook for a few more minutes until the coconut milk is absorbed .; After the rice is cooked, flatten in a plate & cut in to pieces or use a bowl or a mold to make rice pieces into a different shape.; Serve withChili Paste (Lunu Miris)","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/mung-kiribath-milk-rice-with-green-grammung-bean/,https://foodcnr.com/wp-content/uploads/2011/06/mung-kiribath-recipe-sri-lanka.jpg
Sri Lankan Milk Rice (Kiribath),,written byAmila Gamage Wickramarachchi,"September 7, 2021",,,,,4,(4 portions)4 cups of raw white riceThick coconut milk of a coconut Salt to taste.,"Wash rice and add to a rice cooker or a pan.; Add correct normal amount of water to boil rice, but again add ½ cup of water more.; Until the rice is cooking, prepare the coconut milk mixture.; For the thick coconut milk, add salt. Stir well. Taste for the salt.; When the rice is done add coconut milk and stir well; Add more salt if required.Cook for a few more minutes until the coconut milk is absorbed.; After the rice is cooked, flatten in a plate & cut in to pieces.; Serve withChili Paste (lunu Miris)or a spicy curry.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/sri-lankan-milk-rice-kiribath/,https://foodcnr.com/wp-content/uploads/2011/06/kiribath.jpg
Lemon Rice,,written byAmila Gamage Wickramarachchi,"August 30, 2012",,,,,2,Cooked Basmathi or long grained Rice enough for 2 personJuice from 2 small limes or juice of half of a lemonSaltCurry leaves – a fewSeasoning:Oil – 1 tbspMustard Seeds – 1 tspUrud Dal – 1 tspFew dry red Chilli Fennel seed 1 tspTurmeric powder – 1/4 tsp,"Heat oil in a pan.Add mustard seeds. Allow mustard seeds to splutter; Then add fennel seed, chilly & curry leaves.; In few seconds ,add turmeric powder & mix well.; Add lime juice and salt to the seasoning.; Now gently mix rice to the pan; sharing withFood on Friday","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Rice Recipes",https://foodcnr.com/lemon-rice/,https://foodcnr.com/wp-content/uploads/2011/05/DSC08718.jpg
Sri Lankan Pattis Recipe – (Curry puff),"Pattis,Sri Lankan Pattis recipe with step by step pictures,curry puff recipe,how to make pattis in Sri Lanka,Sri Lankan short eats",written byAmila Gamage Wickramarachchi,"October 18, 2011",,,,,,,Steps on making Sri Lankan Pattis,"Blogging Tips, Food & Travel, Health & Fitness, Reviews, Appetizers and Snacks",https://foodcnr.com/pattis-curry-puff/,https://foodcnr.com/wp-content/uploads/2011/05/DSC08583.jpg
Cashew Curry,,written byAmila Gamage Wickramarachchi,"April 16, 2011",,,,,,"3 Cups thin Coconut milk (or water); 1 medium Onion, sliced; 2 fresh green Chilies, sliced; 2 cloves Garlic, crushed; 4 pieces Rampe; 1/4 tsp ground turmeric; 2 pieces Goraka (optional); 1 Cup thick Coconut milk or fresh milk","Place the cashews in a bowl, add boiling water, close with lid and soak for about 4 hours or overnight.; Drain the water from cashews and add salt, turmeric, raw curry powder, goraka and mix well until cashews are well coated.; Heat the oil in a medium saucepan then add onions, green chilies, crushed garlic, cinnamon and fry until onions are soft and golden brown.; Add the cashews and keep stirring until well coated with oil and onions.; Add thin coconut milk (or water), close with lid and cook on slow heat until cashews are soft and cooked.; Add the thick coconut milk (or fresh milk) and bring to a boil on slow heat.; Turn off heat. Adjust salt to taste.; Special thanks forhttp://paradisaya.tripod.com/recipes/cashewc.htmlfor this recipe.","Blogging Tips, Food & Travel, Health & Fitness, Reviews, Vegetables and Pulses",https://foodcnr.com/cashew-curry/,https://foodcnr.com/wp-content/uploads/2011/04/DSC08294.jpg
